Detector;Keypoint1;Keypoint2;1K Detect Time;Descriptor;Descriptor1;Descriptor2;1K Descript Time;Norm.;Matcher;Inliers;All Matches;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score
akaze;2419.0;2579.8;0.02176077136735275;brisk;2419.0;2579.8;0.008114234862387404;l2;bf;230.2;737.0;0.1138723904;0.15977989485059602;2.3203867088505277;0.095163290615957;0.25286531594958245;0.09538051709467463;0.13748580137061797
akaze;nan;nan;nan;kaze;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan
akaze;2419.0;2579.8;0.02176077136735275;daisy;2419.0;2579.8;0.0309386971074918;l2;bf;375.6;692.6;0.1650287562;0.3015614096554217;2.860602775942058;0.1552707730467135;0.3888569772628658;0.15541091916201522;0.2169080715943565
akaze;2419.0;2579.8;0.02176077136735275;freak;2419.0;2579.8;0.004895513847825723;l2;bf;192.4;729.4;0.1073849526;0.15072786804556723;2.135413436002666;0.07953699875981812;0.2205406112252896;0.079775247155831;0.11639941083557581
akaze;2419.0;2579.8;0.02176077136735275;brief;2419.0;2579.8;0.002234030394965916;l2;bf;90.0;876.6;0.08173176559999999;0.0935278593679082;1.8534201816805354;0.037205456800330716;0.0973091659528679;0.03742969058481342;0.05379079960940268
akaze;2419.0;2579.8;0.02176077136735275;lucid;2419.0;2579.8;0.003996304655072653;l2;bf;71.2;955.6;0.12879778760000002;0.13610532589828392;2.622375132928767;0.029433650268706073;0.0705177388444228;0.029685913276249126;0.041427515107043435
akaze;2419.0;2579.8;0.02176077136735275;latch;2419.0;2579.8;0.0010903031843217744;l2;bf;43.0;1189.4;0.0698636234;0.058916599918968714;1.63646633442904;0.017775940471269118;0.036116809000504665;0.01804922539610742;0.023814117463151357
akaze;2419.0;2579.8;0.02176077136735275;vgg;2419.0;2579.8;0.05836178649551325;l2;bf;512.8;948.4;0.22259673759999998;0.2534226084612646;2.314789834383075;0.21198842496899545;0.43710592281505356;0.2121846295304178;0.28249510012941276
akaze;2419.0;2579.8;0.02176077136735275;beblid;2419.0;2579.8;0.0014613193172693148;l2;bf;255.4;824.0;0.1062729352;0.13227697465717977;2.0128876600713155;0.10558081852004961;0.2519179693538143;0.1057630084699418;0.14796981799996328
akaze;2419.0;2579.8;0.02176077136735275;teblid;2419.0;2579.8;0.0006657125832479415;l2;bf;161.8;893.6;0.0817708122;0.09254558907590957;1.7656205804353526;0.06688714344770566;0.16159864821668224;0.06711137723218838;0.0944332453098696
akaze;2419.0;2579.8;0.02176077136735275;boost;2419.0;2579.8;0.01165735423859211;l2;bf;240.6;820.0;0.10381363179999999;0.1315489461893923;2.1125852864497703;0.09946258784621745;0.24065476761133792;0.0996657997134049;0.1401137069426238
orb;7972.0;12275.2;0.0011449760478496663;sift;7972.0;12275.2;0.020287833751433955;l2;bf;733.4;1483.2;0.4529483916;0.4358263876347811;5.635429961759591;0.09199698946312092;0.33759617589474844;0.09199698946312092;0.14158587933020012
orb;nan;nan;nan;akaze;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan
orb;7972.0;12275.2;0.0011449760478496663;orb;7972.0;12275.2;0.0017007319239237422;l2;bf;565.4;3184.4;0.23496377820000003;0.07377185622791213;1.6249058268317278;0.07092323130958353;0.17116750954545557;0.07092323130958353;0.1002510778666861
orb;7972.0;12275.2;0.0011449760478496663;brisk;7134.0;10317.8;0.00860271274718776;l2;bf;628.0;2483.4;0.3767825746;0.15608247310691;3.905921987809967;0.07877571500250877;0.20327162130763887;0.07877571500250877;0.11328616118488724
orb;nan;nan;nan;kaze;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan
orb;7972.0;12275.2;0.0011449760478496663;daisy;7972.0;12275.2;0.008246617239887033;l2;bf;890.4;1477.2;0.42010130219999997;0.3821719006755117;2.8183065858251113;0.11169091821374813;0.4518064433946532;0.11169091821374813;0.17569568240583272
orb;7972.0;12275.2;0.0011449760478496663;freak;5622.0;6943.6;0.006067316590098154;l2;bf;439.2;1538.8;0.20865805999999995;0.14153492213409186;3.1121245667995687;0.055092824887104874;0.21567613139793407;0.055092824887104874;0.0874839212774208
orb;7972.0;12275.2;0.0011449760478496663;brief;7972.0;12275.2;0.0018290425919255926;l2;bf;231.8;3226.2;0.1547949888;0.047778185650973304;1.2689788610448567;0.02907676869041646;0.07379440592110934;0.02907676869041646;0.04170124491099674
orb;7972.0;12275.2;0.0011449760478496663;lucid;7972.0;12275.2;0.0034732055544316187;l2;bf;121.8;2841.6;0.836663318;0.29612579491874663;7.9334259756706285;0.015278474661314604;0.04255268195435752;0.015278474661314604;0.02247619883416733
orb;7972.0;12275.2;0.0011449760478496663;latch;7972.0;12275.2;0.0008168780458347846;l2;bf;135.4;4415.0;0.07585678380000001;0.01713883475187772;0.5592586207183213;0.016984445559458102;0.030706607257492403;0.016984445559458102;0.021852644295784634
orb;7972.0;12275.2;0.0011449760478496663;vgg;7972.0;12275.2;0.06013845703551694;l2;bf;395.6;1244.6;0.8819050197999999;0.7974006144545008;13.469441224669165;0.0496236828901154;0.23262371512116187;0.0496236828901154;0.08093424389360548
orb;7972.0;12275.2;0.0011449760478496663;beblid;7972.0;12275.2;0.0012415961947243805;l2;bf;629.0;2912.2;0.5280487102;0.1826668832878725;4.257266651867542;0.07890115403913697;0.2006235900122703;0.07890115403913697;0.11311418924097352
orb;7972.0;12275.2;0.0011449760478496663;teblid;7972.0;12275.2;0.0006764319444610984;l2;bf;349.6;3257.2;0.217027642;0.06643260979688737;1.8505100850600198;0.04385348720521827;0.10802168611890801;0.04385348720521827;0.062376560604079534
orb;7972.0;12275.2;0.0011449760478496663;boost;7972.0;12275.2;0.01049244027166526;l2;bf;345.6;2745.8;0.3378589122;0.12305997071978159;2.4824545053755553;0.04335173105870547;0.1224806488741436;0.04335173105870547;0.06401722577069457
