Detector;Keypoint1;Keypoint2;1K Detect Time;Descriptor;Descriptor1;Descriptor2;1K Descript Time;Norm.;Matcher;Reprojection Error;Inliers;All Matches;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score
sift;4011.9714285714285;4002.2571428571428;0.03205621482348935;sift;4011.9714285714285;4002.2571428571428;0.024568516558860335;L2;BF;0.4568043349432135;1059.0;1641.3714285714286;0.2660721372;0.16330173284126973;0.25457309167630204;0.2675964948212837;0.6471611890391755;0.27428406438440306;0.3782667189832903
sift;nan;nan;nan;akaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
sift;nan;nan;nan;orb;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
sift;4011.9714285714285;4002.2571428571428;0.03205621482348935;brisk;3794.5714285714284;3785.0;0.008291630424774089;L2;BF;1.824594626899573;65.6;1162.2;0.227402624;0.1960317721688899;3.8028019350864195;0.016566867264612123;0.05629028566699474;0.016989341164482055;0.025574745915254837
sift;nan;nan;nan;kaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
sift;4011.9714285714285;4002.2571428571428;0.03205621482348935;daisy;4011.9714285714285;4002.2571428571428;0.027190478360171317;L2;BF;0.7393549206464755;1270.0285714285715;1500.2285714285715;0.2975819340285714;0.1995860103709862;0.23725471656312683;0.321638316480513;0.8463534592805394;0.32967448569464103;0.4650608714494924
sift;4011.9714285714285;4002.2571428571428;0.03205621482348935;freak;3606.8571428571427;3596.657142857143;0.005199580316119603;L2;BF;1.3013878120690694;53.74285714285714;1011.0285714285715;0.20807857242857145;0.20628946821097333;4.229455647726712;0.013532737106050425;0.052898933581316476;0.013862464419967151;0.021536281409354815
sift;4011.9714285714285;4002.2571428571428;0.03205621482348935;brief;3513.942857142857;3503.1428571428573;0.0021710535933965316;L2;BF;0.9390837922735948;43.142857142857146;1332.7428571428572;0.16362189417142856;0.12344875723919668;3.8728915282698178;0.010769862334753183;0.03235718745863589;0.011062454783913203;0.016156390073682362
sift;4011.9714285714285;4002.2571428571428;0.03205621482348935;lucid;4011.9714285714285;4002.2571428571428;0.003732603351797458;L2;BF;1.5829049679939529;208.6;1370.9142857142858;0.2926316223428571;0.21293422544772958;1.8832876314540072;0.05250681212263243;0.1507365374994596;0.05384168200316226;0.07779455550317532
sift;nan;nan;nan;latch;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
sift;4011.9714285714285;4002.2571428571428;0.03205621482348935;vgg;4011.9714285714285;4002.2571428571428;0.057090975517293543;L2;BF;0.46067466824183206;1033.5142857142857;1680.0285714285715;0.38910003474285704;0.23198741169115336;0.3815105307684575;0.26139839961412165;0.6158072992523302;0.267933410403818;0.3665055214155236
sift;4011.9714285714285;4002.2571428571428;0.03205621482348935;beblid;4011.9714285714285;4002.2571428571428;0.001308965511160886;L2;BF;0.4224929077202422;416.57142857142856;1288.857142857143;0.22353950834285716;0.1732592573418229;0.5493735770162116;0.1055180008716281;0.3252789193172126;0.10817740505620263;0.159276507899985
sift;4011.9714285714285;4002.2571428571428;0.03205621482348935;teblid;4011.9714285714285;4002.2571428571428;0.000697453086032471;L2;BF;0.6011329032141519;216.05714285714285;1405.7428571428572;0.17465642491428574;0.12469592108531846;0.89720687110447;0.055006041727915754;0.15585714253148947;0.05640228381772652;0.08128795280309971
sift;4011.9714285714285;4002.2571428571428;0.03205621482348935;boost;4011.9714285714285;4002.2571428571428;0.009527247919545363;L2;BF;0.35369852525768897;339.37142857142857;1335.5142857142857;0.20577010997142858;0.15469150674915197;0.6206121315033125;0.08599863785218452;0.256510544758038;0.08814250846550246;0.12876241323029874
akaze;2203.2285714285713;2194.8285714285716;0.032721318107803966;sift;2203.2285714285713;2194.8285714285716;0.01398305317233463;L2;BF;0.7147367241445353;1100.2;1226.942857142857;0.1207087318;0.09903563176264266;0.11063939333448479;0.5020534698833318;0.8962741793873017;0.515091745594617;0.6428309468786043
akaze;2203.2285714285713;2194.8285714285716;0.032721318107803966;akaze;2203.2285714285713;2194.8285714285716;0.02813841294557635;L2;BF;0.6135962734134843;787.6285714285714;1063.6285714285714;0.1579031161714286;0.14956570681949916;0.20489930229645378;0.35987406125331795;0.7384733271789591;0.3692526205092968;0.4833948025951381
akaze;2203.2285714285713;2194.8285714285716;0.032721318107803966;orb;2192.2285714285713;2183.8285714285716;0.0030535005969622533;L2;BF;1.9305282657393357;63.08571428571429;805.4;0.10096818568571429;0.1264318814512205;1.9355507023796776;0.028654840070790902;0.07703969307793657;0.029331821144824088;0.04175104448773564
akaze;2203.2285714285713;2194.8285714285716;0.032721318107803966;brisk;2203.2285714285713;2194.8285714285716;0.008601517313799647;L2;BF;0.4461567899550921;641.8857142857142;896.4;0.12232793614285714;0.13767795383715917;0.19440976180417632;0.29303899544905737;0.7151933160732407;0.3006923628300755;0.4152359289181098
akaze;nan;nan;nan;kaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
akaze;2203.2285714285713;2194.8285714285716;0.032721318107803966;daisy;2203.2285714285713;2194.8285714285716;0.04709708478876885;L2;BF;0.7086188107884035;1155.8285714285714;1237.6857142857143;0.19992523562857142;0.16269259214059917;0.17451325067914583;0.5272508964119323;0.9333308342042831;0.5410065569745021;0.6727782238691277
akaze;2203.2285714285713;2194.8285714285716;0.032721318107803966;freak;2203.2285714285713;2194.8285714285716;0.005284426674148372;L2;BF;0.44255134784490435;470.1142857142857;813.3428571428572;0.11614117094285716;0.1437080993461814;0.25223991920829225;0.21483424703386103;0.5774912378146224;0.22035252840311173;0.3129099362912006
akaze;2203.2285714285713;2194.8285714285716;0.032721318107803966;brief;2203.2285714285713;2194.8285714285716;0.0024330367230249333;L2;BF;0.469546859250275;255.65714285714284;836.5428571428571;0.09663744745714285;0.1163118106127672;0.3981372450130349;0.11688997721934248;0.30644416006936037;0.11982987773496005;0.1691808036023957
akaze;2203.2285714285713;2194.8285714285716;0.032721318107803966;lucid;2203.2285714285713;2194.8285714285716;0.004367037348392102;L2;BF;nan;221.45714285714286;934.8571428571429;0.13739101745714286;0.1473474331536099;0.7473092541123799;0.10072608503850848;0.2353109440919645;0.10308982312672656;0.14100379855790673
akaze;2203.2285714285713;2194.8285714285716;0.032721318107803966;latch;2203.2285714285713;2194.8285714285716;0.0014052616139268164;L2;BF;1.7905117213355795;39.05714285714286;1045.6285714285714;0.08564917642857145;0.0826612636204536;2.232735399116368;0.01781097331415893;0.03750609763815038;0.018296640796676207;0.02414762355421671
akaze;2203.2285714285713;2194.8285714285716;0.032721318107803966;vgg;2203.2285714285713;2194.8285714285716;0.05844451233603786;L2;BF;0.7006768269942676;1116.1142857142856;1266.142857142857;0.21407759959999997;0.16960835956094375;0.19295346467745741;0.5093895973093446;0.8810390740433435;0.5226272099049225;0.6448386107754617
akaze;2203.2285714285713;2194.8285714285716;0.032721318107803966;beblid;2203.2285714285713;2194.8285714285716;0.0016297071272014707;L2;BF;0.49493705625097245;615.1142857142858;923.7142857142857;0.10860389457142858;0.11827124854406387;0.18072500154173488;0.2811759851713667;0.664591550261121;0.28855202161864374;0.39477527438995236
akaze;2203.2285714285713;2194.8285714285716;0.032721318107803966;teblid;2203.2285714285713;2194.8285714285716;0.0008975518077580743;L2;BF;0.4686268084848694;394.14285714285717;883.1714285714286;0.09761570720000001;0.11121704084361705;0.2547906599961579;0.18035399014917042;0.44593184262878327;0.18504566506230077;0.2566655779313431
akaze;2203.2285714285713;2194.8285714285716;0.032721318107803966;boost;2203.2285714285713;2194.8285714285716;0.00981573426330152;L2;BF;0.44598883701161834;449.4;855.2571428571429;0.11036520411428571;0.12973749138882948;0.251136592592162;0.20552834229157127;0.5252819710930493;0.2109061561692213;0.29526781598966
orb;19610.97142857143;19566.6;0.0010574823218530705;sift;19610.97142857143;19566.6;0.021769457918370275;L2;BF;1.1659994079573712;4879.857142857143;7134.657142857143;1.1683645815142858;0.16497603556450183;0.24629757054043075;0.250517717138774;0.6808367055376445;0.2552037935710371;0.36552760034692583
orb;nan;nan;nan;akaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
orb;19610.97142857143;19566.6;0.0010574823218530705;orb;19610.97142857143;19566.6;0.0015744907697386316;L2;BF;0.6531558264871198;2236.5142857142855;6559.457142857143;0.7856607479714285;0.1193518386142767;0.36083775793431166;0.11480432938625208;0.34201253130402803;0.11695853261548085;0.1718659863164217
orb;19610.97142857143;19566.6;0.0010574823218530705;brisk;17425.0;17392.114285714284;0.008777592979113864;L2;BF;3.3310415274900174;241.0;5999.457142857143;1.2530943465428575;0.2098569778965477;5.91992061460256;0.012368124797917853;0.03956058249121252;0.012576372055189201;0.018817244872103248
orb;nan;nan;nan;kaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
orb;19610.97142857143;19566.6;0.0010574823218530705;daisy;19610.97142857143;19566.6;0.007847082053509478;L2;BF;0.67090560080744;5566.714285714285;6094.685714285714;1.3446218059142858;0.22217559101754078;0.24494334301085685;0.28541847048425545;0.9122579999630909;0.29061639888074375;0.4338861298095777
orb;19610.97142857143;19566.6;0.0010574823218530705;freak;13192.257142857143;13193.0;0.006403157082794015;L2;BF;0.8973559579091018;139.25714285714287;4018.2;0.7326780875714286;0.1834805811658124;5.641094977875322;0.007143464856095399;0.034396358081000306;0.007285800673725523;0.01180569842174817
orb;19610.97142857143;19566.6;0.0010574823218530705;brief;19610.97142857143;19566.6;0.0018754458454647992;L2;BF;0.742679644380754;1260.7142857142858;6559.885714285714;0.4676277335142857;0.0710547136003519;0.39651277372726457;0.06469246334477613;0.19268740001728965;0.06590884372629426;0.09684731218845104
orb;19610.97142857143;19566.6;0.0010574823218530705;lucid;19610.97142857143;19566.6;0.0034938377389092026;L2;BF;nan;1167.6571428571428;5900.8;3.2376667627428573;0.5484465892113897;3.6364538330319642;0.05988169341431428;0.19425718426045785;0.060828636279418445;0.09147797723781907
orb;19610.97142857143;19566.6;0.0010574823218530705;latch;19610.97142857143;19566.6;0.0008156335922506659;L2;BF;1.5744831813931495;225.65714285714284;8536.971428571429;0.18319661357142855;0.021409018042777235;0.8154070671078953;0.01151460447154242;0.026439044747303016;0.011725410922376065;0.016040885870513527
orb;19610.97142857143;19566.6;0.0010574823218530705;vgg;19610.97142857143;19566.6;0.05920929594637895;L2;BF;1.0851992223365585;3779.2285714285713;5426.0;1.6778303836857142;0.3129442444410321;0.4643499476418844;0.19427154268702643;0.6913922147869972;0.1980124753816075;0.30258008879666715
orb;19610.97142857143;19566.6;0.0010574823218530705;beblid;19610.97142857143;19566.6;0.0007772094683723586;L2;BF;1.0947644186606225;4485.971428571429;6567.742857142857;1.9014191803714287;0.2899054011454906;0.4378805972700014;0.23031497864077868;0.6805793595025929;0.2346479391098841;0.3437893792370348
orb;19610.97142857143;19566.6;0.0010574823218530705;teblid;19610.97142857143;19566.6;0.00039965652931811904;L2;BF;1.1073089287526452;2876.114285714286;6341.457142857143;0.7648863232;0.12037477509467957;0.28078773831744347;0.14784281135544544;0.45370754805645347;0.15064806063671057;0.22291041086054575
orb;19610.97142857143;19566.6;0.0010574823218530705;boost;19610.97142857143;19566.6;0.009383218949050608;L2;BF;1.1272773186068616;2078.9142857142856;6062.4;0.9336322397142857;0.15356980583947077;0.47749301700585556;0.10707817881957352;0.34427842145281173;0.10914706817326149;0.1633172306476483
