Detector;Keypoint1;Keypoint2;1K Detect Time;Descriptor;Descriptor1;Descriptor2;1K Descript Time;Norm.;Matcher;Reprojection Error;Inliers;All Matches;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score
akaze;1288.0;1624.5;0.14770486619978043;brief;1288.0;1624.5;0.004610841439080255;L2;BF;nan;553.1666666666666;729.6666666666666;0.30616552066666664;0.43212266965598706;0.6029678487685448;0.4294772256728778;0.7464616069847018;0.4294772256728778;0.5431643170839892
akaze;1288.0;1624.5;0.14770486619978043;lucid;1288.0;1624.5;0.007845802504943922;L2;BF;nan;587.8333333333334;775.8333333333334;0.42539565966666665;0.5495684642435594;0.7382732923662471;0.45639233954451347;0.7561535415436239;0.45639233954451347;0.5686997244734769
akaze;1288.0;1624.5;0.14770486619978043;latch;1288.0;1624.5;0.003303617646225931;L2;BF;nan;244.33333333333334;718.0;0.26855839400000003;0.3770648590967632;1.4493083613440838;0.18969979296066253;0.33342001328455534;0.18969979296066253;0.24169929582156993
akaze;1288.0;1624.5;0.14770486619978043;vgg;1288.0;1624.5;0.8068267077034968;L2;BF;nan;1145.0;1157.0;1.5936149048333332;1.3830331484332345;1.3985497491127319;0.8889751552795032;0.9894872139708658;0.8889751552795032;0.9362965525309535
akaze;1288.0;1624.5;0.14770486619978043;beblid;1288.0;1624.5;0.008547838989176328;L2;BF;nan;1036.3333333333333;1055.3333333333333;0.3241204955;0.3104277535232993;0.31671999166354264;0.8046066252587991;0.9816156114827153;0.8046066252587991;0.8837120450462307
akaze;1288.0;1624.5;0.14770486619978043;teblid;1288.0;1624.5;0.006188591700221876;L2;BF;nan;884.8333333333334;942.5;0.29684460083333336;0.3210903111987981;0.3451957627492736;0.6869824016563147;0.9364154487668422;0.6869824016563147;0.7909729207673722
akaze;1288.0;1624.5;0.14770486619978043;boost;1288.0;1624.5;0.16867434505883164;L2;BF;nan;970.6666666666666;1007.0;0.5552856078333334;0.5575450802974485;0.5808543857290721;0.7536231884057972;0.9628688815940647;0.7536231884057972;0.8446208225559843
orb;5253.0;6820.166666666667;0.0031756178757751767;sift;5253.0;6820.166666666667;0.3709141268592852;L2;BF;nan;2759.0;2957.6666666666665;3.989650024333333;1.4207211710024819;1.5377258774090456;0.5252236817056919;0.9285999843922084;0.5252236817056919;0.6642066052527391
orb;nan;nan;nan;akaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
orb;5253.0;6820.166666666667;0.0031756178757751767;orb;5253.0;6820.166666666667;0.004582213727095874;L2;BF;nan;2844.0;3206.1666666666665;0.6334178901666666;0.20212976598208612;0.23194516013046673;0.5414049114791548;0.8811149074390574;0.5414049114791548;0.6681097903360044
orb;5253.0;6820.166666666667;0.0031756178757751767;brisk;4074.0;6253.833333333333;0.01169060626556078;L2;BF;nan;179.16666666666666;2921.5;0.8210854161666666;0.2858925043696645;5.333141714554726;0.03410749413033822;0.05981064121833742;0.03410749413033822;0.04334284301796637
orb;nan;nan;nan;kaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
orb;5253.0;6820.166666666667;0.0031756178757751767;daisy;5253.0;6820.166666666667;0.05506329420083377;L2;BF;nan;575.6666666666666;940.5;2.8194095826666667;3.944179891425099;32.08685549676719;0.10958817183831461;0.3878395504900683;0.10958817183831461;0.16406801799213258
orb;5253.0;6820.166666666667;0.0031756178757751767;freak;3309.0;5212.333333333333;0.011572229359461372;L2;BF;nan;168.0;1902.5;0.5985884461666667;0.32104174825082205;3.6871686747728254;0.03198172472872644;0.08864470146123987;0.03198172472872644;0.04693189927019798
orb;5253.0;6820.166666666667;0.0031756178757751767;brief;5253.0;6820.166666666667;0.002456451601972858;L2;BF;nan;1713.1666666666667;2558.0;0.6913063888333332;0.2779764740429687;0.4539569470668769;0.32613109968906656;0.6511668503967636;0.32613109968906656;0.43228924388468787
orb;5253.0;6820.166666666667;0.0031756178757751767;lucid;5253.0;6820.166666666667;0.004491553650848896;L2;BF;nan;1608.6666666666667;2392.6666666666665;2.6870330804999996;1.1435475020806687;1.8368663748964058;0.3062377054381623;0.6596107809150025;0.3062377054381623;0.4171474228414007
orb;5253.0;6820.166666666667;0.0031756178757751767;latch;5253.0;6820.166666666667;0.0012223906927003392;L2;BF;nan;747.0;2842.1666666666665;0.18645493000000002;0.0658521331625836;0.47058094903550146;0.14220445459737294;0.2557599513391695;0.14220445459737294;0.18271029639273517
orb;5253.0;6820.166666666667;0.0031756178757751767;vgg;5253.0;6820.166666666667;0.8603021675991614;L2;BF;nan;3349.0;3444.1666666666665;6.480189650333334;1.9274635113432597;1.9862828655756797;0.6375404530744336;0.9715744649123009;0.6375404530744336;0.7671100658590099
orb;5253.0;6820.166666666667;0.0031756178757751767;beblid;5253.0;6820.166666666667;0.010952966494352767;L2;BF;nan;3100.6666666666665;3263.1666666666665;1.1172770393333333;0.35349328773848626;0.3746268708823992;0.590265879814709;0.9474271485155387;0.590265879814709;0.7234459475553581
orb;5253.0;6820.166666666667;0.0031756178757751767;teblid;5253.0;6820.166666666667;0.0066408529538978895;L2;BF;nan;2491.0;2881.8333333333335;0.6323326126666667;0.23006007800929695;0.27459258894234045;0.4742052160670093;0.8524293539180047;0.4742052160670093;0.6033697089194489
orb;5253.0;6820.166666666667;0.0031756178757751767;boost;5253.0;6820.166666666667;0.1624629581165107;L2;BF;nan;2576.5;2975.1666666666665;1.6975620825;0.5839014620620356;0.6858731545705251;0.49048162954502184;0.8603171852593318;0.49048162954502184;0.6222738298203742
brisk;2314.0;2630.6666666666665;0.03507193499671135;sift;2314.0;2630.6666666666665;0.1149534571386888;L2;BF;nan;1133.5;1233.3333333333333;0.6127207813333333;0.5117296857506869;0.5597216116666057;0.4898444252376836;0.9166201192253717;0.4898444252376836;0.6343699160514199
brisk;nan;nan;nan;akaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
brisk;2314.0;2630.6666666666665;0.03507193499671135;orb;2067.0;2562.6666666666665;0.009915872786366605;L2;BF;nan;106.16666666666667;1078.8333333333333;0.21895527816666668;0.20507548725132022;2.1062753129746885;0.04588014981273408;0.09868707234568619;0.04588014981273408;0.06252805847852634
brisk;2314.0;2630.6666666666665;0.03507193499671135;brisk;2314.0;2630.6666666666665;0.013694636873912132;L2;BF;nan;1226.5;1347.0;0.31363376783333335;0.23557700777194598;0.26085403243761757;0.5300345721694036;0.9072460081867972;0.5300345721694036;0.6671884056794006
brisk;nan;nan;nan;kaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
brisk;2314.0;2630.6666666666665;0.03507193499671135;daisy;2314.0;2630.6666666666665;0.1356188258604117;L2;BF;nan;309.3333333333333;523.6666666666666;0.8247554513333334;2.0201689010802597;12.602069763425634;0.13367905502736965;0.39253899256066566;0.13367905502736965;0.19103459795153568
brisk;2314.0;2630.6666666666665;0.03507193499671135;freak;1825.0;2422.5;0.01224920269587764;L2;BF;nan;118.0;1040.5;0.26356854183333334;0.25609218110596976;2.370538054862917;0.05099394987035436;0.11348863244091605;0.05099394987035436;0.07027097041993284
brisk;2314.0;2630.6666666666665;0.03507193499671135;brief;2130.0;2580.1666666666665;0.0036619931531367915;L2;BF;nan;77.83333333333333;980.6666666666666;0.20872530416666665;0.21464638561244878;2.827909632665629;0.0336358398156151;0.0785510740222374;0.0336358398156151;0.04702807977666056
brisk;2314.0;2630.6666666666665;0.03507193499671135;lucid;2314.0;2630.6666666666665;0.006236342917511358;L2;BF;nan;579.5;1091.5;0.575112231;0.5278517870339704;1.0208989247318427;0.2504321521175454;0.5290738546707013;0.2504321521175454;0.33985894676657685
brisk;2314.0;2630.6666666666665;0.03507193499671135;latch;2183.0;2597.3333333333335;0.0020875188983971054;L2;BF;nan;80.16666666666667;1111.3333333333333;0.13198822083333336;0.118776106413232;1.6689896833972986;0.03464419475655431;0.07222064990903339;0.03464419475655431;0.046819164858220845
brisk;2314.0;2630.6666666666665;0.03507193499671135;vgg;2314.0;2630.6666666666665;0.8366026483822308;L2;BF;nan;1253.0;1314.1666666666667;2.3997425076666663;1.8572464977778618;1.9528601878646985;0.541486603284356;0.952404714479005;0.541486603284356;0.6876317346856283
brisk;2314.0;2630.6666666666665;0.03507193499671135;beblid;2314.0;2630.6666666666665;0.010146222032760424;L2;BF;nan;1052.1666666666667;1222.5;0.30157914950000003;0.2513433666888647;0.29680031890063746;0.4546960530106597;0.854769023476735;0.4546960530106597;0.5910530306605525
brisk;2314.0;2630.6666666666665;0.03507193499671135;teblid;2314.0;2630.6666666666665;0.006357047504659032;L2;BF;nan;751.0;1086.0;0.21411472283333333;0.20041571325003218;0.304531771646178;0.3245462402765773;0.679794002940222;0.3245462402765773;0.43775101284444634
brisk;2314.0;2630.6666666666665;0.03507193499671135;boost;2314.0;2630.6666666666665;0.16932763617363086;L2;BF;nan;772.0;1048.8333333333333;0.6437110155;0.6194816111009844;0.8591407987182961;0.3336214347450302;0.730470841831172;0.3336214347450302;0.45697832578774844
kaze;783.0;835.1666666666666;1.0721212586380142;sift;783.0;835.1666666666666;0.11442763899725578;L2;BF;nan;122.5;267.0;1.0196350426666665;4.624073116238567;43.757242533486846;0.15644955300127714;0.27646585896950904;0.1564547247073631;0.1899816533069786
kaze;783.0;835.1666666666666;1.0721212586380142;akaze;783.0;835.1666666666666;0.26861506981603844;L2;BF;nan;37.333333333333336;163.0;1.1547755546666665;7.226683777406514;62.32414123945828;0.04767986377181779;0.19798874897442206;0.04768449108778944;0.07645253508835416
kaze;783.0;835.1666666666666;1.0721212586380142;orb;696.0;797.3333333333334;0.021241184440075427;L2;BF;nan;16.833333333333332;189.0;0.9286697911666666;4.934498063109528;55.716688377178656;0.02149851000425713;0.08934345891310318;0.02150340951528593;0.034634669899904644
kaze;783.0;835.1666666666666;1.0721212586380142;brisk;764.0;826.3333333333334;0.01785207927454075;L2;BF;nan;37.666666666666664;539.1666666666666;0.9423215358333333;1.8541887509964547;26.065976067919802;0.04810557684120902;0.07094864690887169;0.048117009033609555;0.0569564021301164
kaze;783.0;835.1666666666666;1.0721212586380142;kaze;783.0;835.1666666666666;0.7838216933987999;L2;BF;nan;495.8333333333333;516.5;1.5719579241666668;3.174488166067787;3.3352418285271512;0.6332481907194552;0.9569439575236292;0.6334389994545212;0.757759512808215
kaze;783.0;835.1666666666666;1.0721212586380142;daisy;783.0;835.1666666666666;0.41386746927050927;L2;BF;nan;134.33333333333334;200.83333333333334;1.2857080465000001;8.55437581822922;30.843515384777827;0.17156236696466584;0.4815000510276417;0.17156699428063749;0.2400194142694924
kaze;783.0;835.1666666666666;1.0721212586380142;freak;701.0;799.8333333333334;0.014477303836930031;L2;BF;nan;29.666666666666668;413.0;0.9361632983333333;2.4010431589715533;31.600026214205034;0.037888463175819495;0.07403774424631317;0.037896629027534164;0.04983523542260146
kaze;783.0;835.1666666666666;1.0721212586380142;brief;714.0;802.8333333333334;0.007160707595023671;L2;BF;nan;19.666666666666668;212.33333333333334;0.9198558325;4.3234392375547355;48.42878242153572;0.025117071094082583;0.09313618406732882;0.025122787190282853;0.03953809288916941
kaze;783.0;835.1666666666666;1.0721212586380142;lucid;783.0;835.1666666666666;0.011859948979835408;L2;BF;nan;309.0;391.3333333333333;0.9705919091666667;2.5363737429210764;3.3524210502756855;0.3946360153256705;0.7830821804136446;0.39475088163979016;0.5239055170739025
kaze;783.0;835.1666666666666;1.0721212586380142;latch;735.0;808.8333333333334;0.00568253214740713;L2;BF;nan;24.166666666666668;290.8333333333333;0.9091059893333333;3.13095922236892;39.286758327721955;0.030864197530864196;0.08312272118234533;0.030869097041892998;0.04500692850524322
kaze;783.0;835.1666666666666;1.0721212586380142;vgg;783.0;835.1666666666666;0.8155206890302976;L2;BF;nan;240.66666666666666;359.1666666666667;1.5937393311666668;5.294186097803579;30.796785565999453;0.30736483610046833;0.5002856390130663;0.3073705521966686;0.3700671223902332
kaze;783.0;835.1666666666666;1.0721212586380142;beblid;783.0;835.1666666666666;0.01103336964205077;L2;BF;nan;51.833333333333336;217.66666666666666;0.9318941574999999;4.353928068333965;42.9526755787748;0.0661983822903363;0.19869325178455208;0.06620246521619363;0.09864279124715952
kaze;783.0;835.1666666666666;1.0721212586380142;teblid;783.0;835.1666666666666;0.009361169666106861;L2;BF;nan;41.5;248.16666666666666;0.9219800254999999;3.78964580154492;44.86522482880462;0.053001277139208165;0.14921731685367953;0.05300644884529412;0.0779303586196639
kaze;783.0;835.1666666666666;1.0721212586380142;boost;783.0;835.1666666666666;0.18099840749247434;L2;BF;nan;61.833333333333336;261.5;1.0623782548333334;4.158249080613852;45.393494675048;0.07896977437207321;0.2002105513099269;0.07897412949298771;0.1126030930302266
fast;2306.0;1697.6666666666667;0.002899571282800507;sift;2306.0;1697.6666666666667;0.08628875722159053;L2;BF;nan;149.33333333333334;331.3333333333333;0.27720700466666665;0.9953258057348403;6.5305791725652895;0.06475860075166233;0.3015840551237111;0.0991006396390669;0.10326934648547186
fast;nan;nan;nan;akaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
fast;2306.0;1697.6666666666667;0.002899571282800507;orb;1555.0;1517.8333333333333;0.005680037029461307;L2;BF;nan;63.5;421.0;0.05769862866666667;0.1367108069716582;0.9363971174118065;0.027536860364267127;0.15102467921062282;0.03916868951609457;0.04656156587847624
fast;2306.0;1697.6666666666667;0.002899571282800507;brisk;2030.0;1640.3333333333333;0.013188353443955525;L2;BF;nan;406.8333333333333;1093.8333333333333;0.13914190983333335;0.13593083858157434;0.3652492561555078;0.17642382191384798;0.4200625665542561;0.2507723984155839;0.2457745354987364
fast;nan;nan;nan;kaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
fast;2306.0;1697.6666666666667;0.002899571282800507;daisy;2306.0;1697.6666666666667;0.21190641252609824;L2;BF;nan;183.66666666666666;335.5;0.5810793313333333;2.20490997272913;11.451187950575532;0.07964729690662042;0.3715890191988211;0.11890271467540355;0.12682887135479978
fast;2306.0;1697.6666666666667;0.002899571282800507;freak;1780.0;1580.0;0.011111293704944743;L2;BF;nan;163.33333333333334;866.6666666666666;0.12100906233333332;0.15087005821686153;0.7827158149912091;0.07082971957213068;0.1994387353884071;0.09699457235577148;0.10233531512442089
fast;2306.0;1697.6666666666667;0.002899571282800507;brief;1630.0;1538.5;0.004480163310470193;L2;BF;nan;67.5;527.0;0.07098439216666667;0.13465217564304166;1.074012238360633;0.0292714657415438;0.1285586230394628;0.041475954911929534;0.04766972530166974
fast;2306.0;1697.6666666666667;0.002899571282800507;lucid;2306.0;1697.6666666666667;0.007734927380337942;L2;BF;nan;730.1666666666666;1088.8333333333333;0.31979647583333337;0.3236713662426648;0.6337261652283269;0.3166377565770454;0.5783070153642514;0.390662362379369;0.38728421856890183
fast;2306.0;1697.6666666666667;0.002899571282800507;latch;1705.0;1560.0;0.0029720351346936395;L2;BF;nan;93.66666666666667;727.1666666666666;0.029917907999999997;0.041068385348185694;0.3192554388484409;0.04061867591789534;0.12925848407475377;0.05691119419965495;0.06174594002387545
fast;2306.0;1697.6666666666667;0.002899571282800507;vgg;2306.0;1697.6666666666667;0.7925658142067135;L2;BF;nan;345.1666666666667;558.0;1.4140806163333333;3.062434109699227;15.919424791302086;0.14968198901416593;0.4663929275953846;0.21915686244055935;0.2209548948824973
fast;2306.0;1697.6666666666667;0.002899571282800507;beblid;2306.0;1697.6666666666667;0.008495585089143514;L2;BF;nan;94.5;522.5;0.1360243926666667;0.2599193408467455;2.1490716565885752;0.04098005203816132;0.1765419357083824;0.06036523187852336;0.06644919299337314
fast;2306.0;1697.6666666666667;0.002899571282800507;teblid;2306.0;1697.6666666666667;0.005978713243893226;L2;BF;nan;74.66666666666667;600.6666666666666;0.08564749166666667;0.14229907539456235;1.323182621899425;0.032379300375831165;0.12531483614718045;0.04677215511022282;0.05138879977838836
fast;2306.0;1697.6666666666667;0.002899571282800507;boost;2306.0;1697.6666666666667;0.17302131685691943;L2;BF;nan;112.33333333333333;545.5;0.36509710050000005;0.6697778293777795;5.221924417812684;0.04871350101185314;0.19716333800627436;0.07224418287527222;0.07801471253752819
mser;631.0;691.6666666666666;1.4167049045226079;sift;631.0;691.6666666666666;0.5096694848470936;L2;BF;nan;54.5;126.33333333333333;1.3677542181666666;13.624108850634364;91.92655608392288;0.08637083993660855;0.27109590948590656;0.08647535200399183;0.12417219273787838
mser;nan;nan;nan;akaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
mser;631.0;691.6666666666666;1.4167049045226079;orb;545.0;671.3333333333334;0.010966946733604504;L2;BF;nan;12.666666666666666;155.33333333333334;1.0167117096666667;6.572517920730118;80.26610290792541;0.020073956682514525;0.08244880717906349;0.020196381262480582;0.032259183362342146
mser;631.0;691.6666666666666;1.4167049045226079;brisk;544.0;671.0;0.02115840950101817;L2;BF;nan;18.333333333333332;286.0;1.0323768923333332;4.078476134223717;61.58502914190399;0.029054410987849975;0.06460024664814087;0.029239193202102273;0.03935413332729653
mser;nan;nan;nan;kaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
mser;631.0;691.6666666666666;1.4167049045226079;daisy;631.0;691.6666666666666;0.49285996751307887;L2;BF;nan;69.0;129.16666666666666;1.3702489146666668;13.406058448378474;84.0681976933831;0.10935023771790808;0.3629301923117436;0.10944276328893567;0.16304805185276508
mser;631.0;691.6666666666666;1.4167049045226079;freak;515.0;657.5;0.017389345530454178;L2;BF;nan;17.0;275.0;1.0289375343333333;4.084098987029061;63.721202473729626;0.02694136291600634;0.06318348973224173;0.02707846807263879;0.037402808933354036
mser;631.0;691.6666666666666;1.4167049045226079;brief;547.0;673.1666666666666;0.00874610019146368;L2;BF;nan;14.0;193.5;1.0178618229999998;5.218399102125571;72.30101294749696;0.022187004754358166;0.07239303729176674;0.022312392342437783;0.03395392285539824
mser;631.0;691.6666666666666;1.4167049045226079;lucid;631.0;691.6666666666666;0.013487784659746628;L2;BF;nan;225.33333333333334;315.6666666666667;1.0556237758333333;3.4849038127807925;5.471656770499659;0.3571051241415742;0.6964171679752845;0.35947981907042353;0.4695317559743035
mser;631.0;691.6666666666666;1.4167049045226079;latch;548.0;675.1666666666666;0.006419173695408721;L2;BF;nan;18.5;250.66666666666666;1.0101258764999999;3.9790792228481666;55.16963652655724;0.029318541996830427;0.07399026788584405;0.029491606642529904;0.041976747064309324
mser;631.0;691.6666666666666;1.4167049045226079;vgg;631.0;691.6666666666666;0.8297807614487657;L2;BF;nan;93.5;190.5;1.585056692;9.463152887571292;73.10282891576732;0.14817749603803487;0.36939567907394727;0.14829096436170955;0.20717956157091721
mser;631.0;691.6666666666666;1.4167049045226079;beblid;631.0;691.6666666666666;0.013847295309652232;L2;BF;nan;34.666666666666664;198.0;1.0284442008333332;5.352500132157466;65.34984662720248;0.0549392498679345;0.1581156033137911;0.05506457022406341;0.08132077613351867
mser;631.0;691.6666666666666;1.4167049045226079;teblid;631.0;691.6666666666666;0.01088903886121523;L2;BF;nan;23.666666666666668;213.0;1.0181414143333334;4.745942077457815;58.7462308725191;0.037506603275224516;0.10989210318775712;0.03762599761512629;0.055911364501086545
mser;631.0;691.6666666666666;1.4167049045226079;boost;631.0;691.6666666666666;0.18635016513291736;L2;BF;nan;33.0;195.16666666666666;1.1396603296666667;5.800506344056746;67.88460111956636;0.05229793977812996;0.15766964689104646;0.05242326013425886;0.07838482229104442
agast;2274.0;1859.8333333333333;0.00937239624361671;sift;2274.0;1859.8333333333333;0.08281035044339002;L2;BF;nan;173.33333333333334;266.0;0.3105754428333333;1.6668417103403312;5.441936841422359;0.07622398123717385;0.4412442443029438;0.09822437098255038;0.12168355373743572
agast;nan;nan;nan;akaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
agast;2274.0;1859.8333333333333;0.00937239624361671;orb;1197.0;1600.0;0.005380595936189573;L2;BF;nan;96.83333333333333;379.5;0.065975287;0.1734031326849362;0.6816936336357612;0.04258282028730578;0.2541973958563388;0.05302571913550203;0.07289948264490655
agast;2274.0;1859.8333333333333;0.00937239624361671;brisk;1815.0;1762.8333333333333;0.012650919945311;L2;BF;nan;417.0;1146.0;0.149712153;0.1362814627232368;0.4013272713514204;0.183377308707124;0.3845112093836791;0.22824034320060158;0.24657172357704457
agast;nan;nan;nan;kaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
agast;2274.0;1859.8333333333333;0.00937239624361671;daisy;2274.0;1859.8333333333333;0.18693287929529126;L2;BF;nan;196.33333333333334;291.5;0.6046146351666667;3.0832489388405926;9.66675280857566;0.08633831720902961;0.4645265588899646;0.11106170477157791;0.13611261665068486
agast;2274.0;1859.8333333333333;0.00937239624361671;freak;1498.0;1684.6666666666667;0.010701896360314135;L2;BF;nan;297.0;885.1666666666666;0.12448042516666667;0.1487880852078157;0.4570098138587219;0.13060686015831136;0.35237348974910554;0.16199437713244122;0.18918501500049908
agast;2274.0;1859.8333333333333;0.00937239624361671;brief;1286.0;1626.0;0.003937407957019749;L2;BF;nan;103.83333333333333;447.5;0.0735158855;0.16426422614135086;0.7169309440596797;0.045661096452653184;0.2308573669813535;0.05691690976131978;0.07617628584321391
agast;2274.0;1859.8333333333333;0.00937239624361671;lucid;2274.0;1859.8333333333333;0.007243158770808389;L2;BF;nan;702.0;1076.3333333333333;0.3543217533333333;0.3687522104592244;0.7718263203549695;0.30870712401055406;0.5550490349454273;0.3496973087383293;0.376213418430754
agast;2274.0;1859.8333333333333;0.00937239624361671;latch;1388.0;1656.8333333333333;0.00342964954422798;L2;BF;nan;135.33333333333334;647.0;0.0421496095;0.06506492400721847;0.3153033785424673;0.0595133391967165;0.2085215974990927;0.07415449863966683;0.09257812728387754
agast;2274.0;1859.8333333333333;0.00937239624361671;vgg;2274.0;1859.8333333333333;0.7967192099714177;L2;BF;nan;406.1666666666667;539.8333333333334;1.5697039234999999;4.143800980396694;13.667469136356436;0.17861330987980062;0.558602616567509;0.22952494805164445;0.2571877322518385
