Detector;Keypoint1;Keypoint2;1K Detect Time;Descriptor;Descriptor1;Descriptor2;1K Descript Time;Norm.;Matcher;Inliers;All Matches;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score
mser;632.0;691.8333333333334;0.7245805063208798;beblid;632.0;691.8333333333334;0.002821835909799741;l2;bf;35.0;198.33333333333334;0.5116047395;2.612718612653248;30.29083837286637;0.05537974683544305;0.15977405962637864;0.055517187127110616;0.08202651007507149
mser;632.0;691.8333333333334;0.7245805063208798;teblid;632.0;691.8333333333334;0.002161344238038807;l2;bf;22.166666666666668;213.0;0.5083049076666666;2.383731151391186;31.92943697171347;0.03507383966244726;0.10310816993323563;0.03520451808026434;0.05232885172170759
mser;632.0;691.8333333333334;0.7245805063208798;boost;632.0;691.8333333333334;0.015841609032987203;l2;bf;32.666666666666664;195.83333333333334;0.5173742463333333;2.6540455806473067;30.105748679223343;0.051687763713080176;0.155892786572254;0.051825204004747744;0.07747720578930002
agast;2274.0;1859.8333333333333;0.0023267805274496565;sift;2274.0;1859.8333333333333;0.02470464483572993;l2;bf;173.33333333333334;266.0;0.06655319133333333;0.3595178604228752;1.1510708605167026;0.07622398123717385;0.4412442443029438;0.09822437098255038;0.12168355373743572
agast;nan;nan;nan;akaze;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan
agast;2274.0;1859.8333333333333;0.0023267805274496565;orb;1197.0;1600.0;0.003383070470706861;l2;bf;108.0;379.5;0.021575815333333335;0.05679197338037903;0.2112224933847925;0.0474934036939314;0.28135941680420856;0.0594030594931431;0.08121283308677339
agast;2274.0;1859.8333333333333;0.0023267805274496565;brisk;1815.0;1762.8333333333333;0.00923638613081997;l2;bf;902.1666666666666;1146.0;0.04425895316666667;0.04034680394222637;0.051601234687692614;0.39673116388155966;0.7871056868518976;0.47957149506618996;0.5211791014978905
agast;nan;nan;nan;kaze;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan
agast;2274.0;1859.8333333333333;0.0023267805274496565;daisy;2274.0;1859.8333333333333;0.12395279895363716;l2;bf;196.33333333333334;291.5;0.24759191533333336;1.2572427693996675;3.9106927419469506;0.08633831720902961;0.4645265588899646;0.11106170477157791;0.13611261665068486
agast;2274.0;1859.8333333333333;0.0023267805274496565;freak;1498.0;1684.6666666666667;0.005846507462619551;l2;bf;620.6666666666666;885.1666666666666;0.03696645183333334;0.04389854812518227;0.06401800866709961;0.2729404866608032;0.6955052509974661;0.32863691633688025;0.3872766793673576
agast;2274.0;1859.8333333333333;0.0023267805274496565;brief;1286.0;1626.0;0.0027186272657802844;l2;bf;114.83333333333333;447.5;0.020099895333333336;0.04494168767998825;0.18600684985474322;0.05049838756962768;0.25297151989518496;0.06322359862270127;0.0841150322944831
agast;2274.0;1859.8333333333333;0.0023267805274496565;lucid;2274.0;1859.8333333333333;0.005209877820966084;l2;bf;701.6666666666666;1076.3333333333333;0.06239633033333333;0.06574829783706299;0.1384833391658867;0.30856053943125183;0.5545854737409243;0.34950159137881504;0.3759900427744922
agast;2274.0;1859.8333333333333;0.0023267805274496565;latch;1388.0;1656.8333333333333;0.0015740175661888864;l2;bf;135.16666666666666;647.0;0.015440746;0.02387489898931662;0.1150259463228487;0.05944004690706537;0.209425100943235;0.07307014869080532;0.09257213914470874
